VDD,Vgate,Wn,Rd,Bandwidth,PowerConsumption,VoltageGain
1.5483552753925325,0.6403719574213028,3.1301490068435673e-06,1905.0204772502182,107000000.00000001,0.0002819999999999999,9.58
1.7321261107921602,0.8536021649837494,2.9339329004287726e-06,2099.571816623211,119000000.0,0.001,11.89
1.544260995090008,0.7876957565546037,8.196463957428934e-06,759.3491226434707,312000000.0,0.00181,11.41
1.3285453855991365,0.6100395888090134,3.7036751508712776e-06,2923.8413572311397,74300000.00000001,0.00017300000000000009,11.43
1.6557900846004487,0.7745489850640298,9.757922738790514e-06,853.3755242824553,294000000.0,0.00209,13.23
1.5125608853995802,0.7822471126914025,5.170893415808679e-06,1139.013573527336,213000000.0,0.00106,10.67
1.6771405935287478,0.9039646267890931,9.777803242206576e-06,575.2320885658263,515000000.0,0.00393,8.78
1.5072877306491137,0.773365080356598,8.521398276090624e-06,734.8458021879195,318000000.0,0.00169,11.34
1.5402560770511629,0.7075942084193231,8.21207220852375e-06,1353.8116887211797,188999999.99999997,0.000979,13.93
1.258106517791748,0.5971617221832276,3.0048697292804725e-06,1097.294047474861,160000000.00000003,0.00013800000000000005,3.07
1.6915026247501375,0.7792601242661477,7.080051034688951e-06,1276.9498229026792,207999999.99999997,0.00153,13.45
1.7386198103427888,0.7127431154251099,8.170995041728021e-06,2071.0291638970375,145000000.0,0.0010399999999999997,15.89
1.4934641830623152,0.6287031590938569,5.537856817245484e-06,1680.9374205768106,128000000.0,0.00037499999999999985,11.63
1.2632564663887025,0.6038677453994752,8.0273324996233e-06,1277.7633517980573,158000000.0,0.00030599999999999996,10.500000000000002
1.3507434368133546,0.798796932399273,9.500404328107835e-06,1274.2712646722791,465000000.0,0.00134,6.68
1.4984639871865513,0.6374267220497132,3.5437259376049048e-06,859.0454161167144,205999999.99999997,0.00033400000000000004,5.3
1.4877134576439859,0.7127536162734033,7.168259255588056e-06,1171.8334555625913,205000000.0,0.0008809999999999998,12.36
1.4901105277240279,0.8112335577607156,4.5344130396842964e-06,663.2920652627944,369000000.0,0.00116,4.98
1.4912303857505322,0.7828001484274865,5.3887105882167825e-06,667.7004992961882,371000000.0,0.00118,6.23
1.515198577567935,0.7007757380604744,5.137001931667329e-06,1935.9996840357778,126000000.00000001,0.0005880000000000001,13.39
1.536815057694912,0.8161579057574273,2.9458227753639226e-06,1811.589516699314,128000000.0,0.0007640000000000001,10.94
1.4786745004355908,0.7310341626405716,6.600721636787058e-06,909.4299674034118,260999999.99999997,0.0009490000000000001,10.050000000000002
1.4423402667045595,0.6235648602247239,5.682643592357636e-06,1472.5330397486684,139000000.0,0.0003380000000000001,10.72
1.464047831296921,0.6893797427415849,3.423511445522309e-06,1696.8943197280166,124000000.00000003,0.0004,10.31
1.2974261641502383,0.6789985835552216,9.351105600595475e-06,2113.2288053631783,136000000.0,0.000558,15.439999999999998
1.5922794342041018,0.7785911411046983,5.1610813587903986e-06,1419.7982028126714,175000000.0,0.0010800000000000002,12.22
1.4242089450359345,0.7323812820017338,3.6431766450405127e-06,1138.2716447114942,182000000.0,0.000573,8.57
1.513129109144211,0.6745905250310898,8.645252704620363e-06,1637.589570134878,158000000.0,0.0007269999999999998,14.52
1.4630451813340188,0.8812440186738969,2.838076233863831e-06,2447.609260678291,170999999.99999997,0.00077,6.82
1.5993313908576967,0.7155874595046045,4.8298836499452595e-06,2340.5651673674583,111999999.99999999,0.000648,14.36
1.2112756669521332,0.5960944890975952,8.177387878298761e-06,875.6335377693175,212000000.0,0.00028100000000000005,7.94
1.7230333507061006,0.7818065106868745,8.880595833063127e-06,1026.8038064241407,256000000.0,0.002,13.55
